PLAYER_ID,PLAYER_NAME,TEAM_ABBREVIATION,MIN,GP,USG_PCT,AST_PCT,TS_PCT,OFF_RATING,DEF_RATING,PIE,3P_Attempt_Rate,PICK__ROLL_BALL_HANDLER_FREQ,PICK__ROLL_BALL_HANDLER_PPP,ISOLATION_FREQ,ISOLATION_PPP,HANDOFF_FREQ,HANDOFF_PPP,OFF_SCREEN_FREQ,OFF_SCREEN_PPP,CUT_FREQ,CUT_PPP,PUTBACK_FREQ,PUTBACK_PPP,POST_UP_FREQ,POST_UP_PPP,PICK__ROLL_ROLL_MAN_FREQ,PICK__ROLL_ROLL_MAN_PPP,SPOT_UP_FREQ,SPOT_UP_PPP,TRANSITION_FREQ,TRANSITION_PPP
1630639,A.J. Lawson,TOR,18.7,26,0.189,0.093,0.542,109.7,111.1,0.082,0.531578947368421,0.065,0.933,0.0,0.0,0.056,0.846,0.0,0.0,0.099,1.261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631260,AJ Green,MIL,22.7,73,0.123,0.086,0.621,114.0,107.6,0.058,0.8561320754716981,0.059,0.5,0.0,0.0,0.165,1.231,0.095,0.844,0.0,0.0,0.0,0.0,0.0,0.0,0.053,1.44,0.39,1.292,0.143,1.309
1642358,AJ Johnson,WAS,22.0,29,0.173,0.178,0.48,104.1,115.6,0.053,0.4225352112676056,0.257,0.823,0.095,0.739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203932,Aaron Gordon,DEN,28.4,51,0.186,0.143,0.65,122.5,113.0,0.104,0.3460764587525151,0.083,1.019,0.085,0.873,0.025,1.188,0.0,0.0,0.151,1.469,0.088,1.158,0.152,0.939,0.042,1.296,0.151,1.245,0.166,1.38
1628988,Aaron Holiday,HOU,12.8,62,0.162,0.142,0.594,110.3,103.6,0.082,0.6753731343283582,0.224,1.042,0.037,0.75,0.037,1.167,0.053,1.412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,1.2,0.168,0.907
1630174,Aaron Nesmith,IND,24.9,45,0.171,0.063,0.653,120.1,111.5,0.087,0.5145118733509235,0.071,0.625,0.0,0.0,0.038,1.412,0.056,1.08,0.036,1.5,0.04,1.389,0.0,0.0,0.049,1.591,0.368,1.079,0.261,1.427
1630598,Aaron Wiggins,OKC,22.9,76,0.2,0.102,0.596,120.7,106.6,0.105,0.4656593406593406,0.105,0.795,0.042,1.057,0.041,1.294,0.037,1.032,0.063,1.642,0.049,1.122,0.0,0.0,0.045,1.079,0.35,1.068,0.239,1.18
1641745,Adam Flagler,OKC,5.5,37,0.207,0.094,0.335,99.1,96.7,0.025,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641766,Adama Sanogo,CHI,5.4,4,0.145,0.067,0.571,104.2,122.2,0.078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641737,Adem Bona,PHI,15.6,58,0.135,0.043,0.714,107.4,114.0,0.093,0.0052083333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.202,1.417,0.212,1.19,0.047,1.357,0.212,1.175,0.054,1.5,0.094,1.357
1642349,Ajay Mitchell,OKC,16.6,36,0.159,0.153,0.587,110.0,100.2,0.082,0.3260869565217391,0.275,1.0,0.0,0.0,0.061,0.429,0.0,0.0,0.074,1.588,0.0,0.0,0.0,0.0,0.0,0.0,0.288,1.061,0.183,0.929
201143,Al Horford,BOS,27.6,60,0.136,0.102,0.563,119.6,108.1,0.091,0.6811279826464208,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.818,0.059,1.419,0.046,0.75,0.084,0.977,0.15,0.949,0.425,1.126,0.152,1.075
202692,Alec Burks,MIA,17.6,49,0.16,0.09,0.608,113.5,107.6,0.088,0.7638376383763837,0.125,0.975,0.031,0.9,0.078,1.12,0.04,1.538,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.464,1.208,0.137,1.227
1627936,Alex Caruso,OKC,19.3,54,0.147,0.171,0.568,117.5,102.5,0.101,0.5414012738853503,0.059,0.727,0.0,0.0,0.0,0.0,0.0,0.0,0.102,1.184,0.03,1.0,0.0,0.0,0.065,0.708,0.412,1.02,0.243,1.178
1642505,Alex Ducas,OKC,6.0,21,0.115,0.058,0.583,99.6,106.3,0.065,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203458,Alex Len,LAL,8.3,46,0.101,0.143,0.525,101.4,118.9,0.057,0.1428571428571428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.407,1.125,0.169,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642024,Alex Reese,PHI,14.4,15,0.123,0.023,0.641,117.3,111.8,0.079,0.7592592592592593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642259,Alex Sarr,WAS,27.1,67,0.23,0.139,0.482,102.7,116.4,0.084,0.4118357487922705,0.026,0.889,0.041,0.619,0.0,0.0,0.0,0.0,0.103,1.076,0.078,1.0,0.026,0.741,0.263,0.787,0.248,0.937,0.15,0.869
1631214,Alondes Williams,LAC,3.7,1,0.286,0.333,1.25,171.4,85.7,0.4,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630578,Alperen Sengun,HOU,31.5,76,0.259,0.238,0.545,114.9,107.4,0.153,0.0787401574803149,0.035,1.111,0.141,0.856,0.0,0.0,0.0,0.0,0.094,1.146,0.109,0.994,0.203,1.052,0.182,0.943,0.084,0.781,0.086,0.939
1641708,Amen Thompson,HOU,32.3,69,0.172,0.167,0.602,114.2,107.9,0.129,0.1305595408895265,0.158,0.84,0.079,0.853,0.035,0.939,0.0,0.0,0.175,1.361,0.089,1.2,0.0,0.0,0.032,0.9,0.115,0.835,0.255,1.157
1629599,Amir Coffey,LAC,24.3,72,0.15,0.065,0.614,109.1,110.6,0.072,0.4843137254901961,0.057,0.829,0.016,1.2,0.052,0.75,0.026,1.0,0.0,0.0,0.033,1.15,0.0,0.0,0.036,1.045,0.393,1.149,0.339,1.308
203083,Andre Drummond,PHI,18.8,40,0.183,0.07,0.535,103.4,118.9,0.109,0.0854700854700854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.172,1.088,0.239,0.937,0.118,0.923,0.215,0.986,0.051,0.471,0.06,1.4
1641748,Andre Jackson Jr.,MIL,14.6,67,0.115,0.109,0.554,110.6,112.1,0.051,0.3857868020304568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.867,0.068,1.056,0.0,0.0,0.038,1.1,0.313,0.831,0.238,1.048
1629614,Andrew Nembhard,IND,28.9,65,0.163,0.225,0.545,115.5,110.2,0.081,0.3246753246753247,0.283,0.955,0.062,0.955,0.052,0.73,0.017,1.25,0.028,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.262,0.877,0.223,0.987
203952,Andrew Wiggins,MIA,30.7,60,0.238,0.137,0.566,109.4,111.7,0.105,0.4147794994040524,0.235,0.859,0.064,0.957,0.069,1.04,0.05,1.167,0.061,1.364,0.044,0.813,0.102,1.212,0.0,0.0,0.217,1.121,0.172,1.218
1629014,Anfernee Simons,POR,32.7,70,0.241,0.241,0.557,108.8,113.4,0.106,0.5271111111111111,0.369,0.988,0.153,0.913,0.051,1.118,0.06,0.901,0.0,0.0,0.008,0.818,0.0,0.0,0.0,0.0,0.162,1.124,0.155,1.029
1641710,Anthony Black,ORL,24.2,78,0.19,0.201,0.521,106.2,107.1,0.084,0.314516129032258,0.311,0.681,0.041,1.057,0.054,1.022,0.014,0.333,0.039,1.152,0.026,0.682,0.0,0.0,0.019,0.625,0.222,0.936,0.195,1.121
203076,Anthony Davis,DAL,33.4,51,0.301,0.182,0.588,113.3,112.9,0.179,0.1362637362637362,0.082,1.086,0.106,1.048,0.015,1.067,0.032,0.781,0.1,1.283,0.103,1.206,0.127,0.913,0.192,1.226,0.078,0.896,0.098,1.299
1630162,Anthony Edwards,MIN,36.3,79,0.307,0.209,0.595,116.2,111.4,0.14,0.5031017369727047,0.333,1.022,0.196,0.909,0.068,1.093,0.057,1.145,0.014,1.536,0.016,0.941,0.017,0.857,0.007,1.067,0.11,1.232,0.151,1.208
1630264,Anthony Gill,WAS,7.8,51,0.124,0.059,0.586,101.9,109.7,0.071,0.3522727272727273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641817,Anton Watson,NYK,2.5,9,0.193,0.125,0.444,103.9,119.2,0.033,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641810,Antonio Reeves,NOP,15.0,44,0.183,0.089,0.579,107.3,117.5,0.072,0.5201612903225806,0.109,0.844,0.051,0.467,0.102,0.7,0.061,1.111,0.065,1.368,0.051,0.933,0.0,0.0,0.0,0.0,0.287,1.155,0.235,1.145
1630574,Ariel Hukporti,NYK,8.7,25,0.113,0.075,0.654,97.6,110.1,0.048,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642422,Armel Traore,LAL,7.4,9,0.153,0.026,0.317,81.9,119.3,0.027,0.3684210526315789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641709,Ausar Thompson,DET,22.5,59,0.185,0.139,0.568,113.1,109.2,0.104,0.1065217391304347,0.061,0.811,0.045,0.852,0.033,0.65,0.0,0.0,0.175,1.302,0.106,1.0,0.02,1.083,0.056,0.794,0.144,0.943,0.284,1.035
1630559,Austin Reaves,LAL,34.9,73,0.23,0.241,0.616,117.1,113.3,0.118,0.5120540019286403,0.301,1.002,0.088,1.025,0.074,0.891,0.062,1.119,0.017,1.304,0.013,1.0,0.0,0.0,0.022,1.167,0.204,1.324,0.157,1.131
1630245,Ayo Dosunmu,CHI,30.3,46,0.163,0.21,0.585,110.1,117.8,0.084,0.4209354120267261,0.191,1.057,0.0,0.0,0.051,0.75,0.0,0.0,0.038,1.714,0.026,0.857,0.0,0.0,0.0,0.0,0.295,0.969,0.315,1.087
1628389,Bam Adebayo,MIA,34.3,78,0.232,0.204,0.561,110.9,110.8,0.137,0.1985624438454627,0.027,1.077,0.118,0.905,0.0,0.0,0.024,0.853,0.132,1.278,0.068,1.041,0.129,0.821,0.179,0.965,0.144,1.141,0.113,0.957
1631248,Baylor Scheierman,BOS,12.4,31,0.143,0.12,0.49,109.9,105.8,0.074,0.7454545454545455,0.094,1.083,0.0,0.0,0.078,0.0,0.102,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,1.292,0.219,0.75
1641767,Ben Sheppard,IND,19.5,63,0.108,0.087,0.555,111.2,113.4,0.055,0.6933797909407665,0.038,0.833,0.0,0.0,0.035,0.273,0.041,1.308,0.072,1.478,0.0,0.0,0.0,0.0,0.0,0.0,0.39,1.048,0.336,1.009
1627732,Ben Simmons,LAC,22.0,51,0.133,0.358,0.539,111.7,113.5,0.103,0.0,0.144,0.641,0.096,0.731,0.0,0.0,0.0,0.0,0.163,1.045,0.056,1.067,0.089,0.708,0.052,1.143,0.037,1.0,0.233,0.841
1631097,Bennedict Mathurin,IND,29.9,72,0.222,0.09,0.579,113.8,112.2,0.092,0.3376318874560375,0.23,0.886,0.105,0.775,0.039,0.909,0.051,1.138,0.063,1.319,0.048,0.982,0.0,0.0,0.0,0.0,0.136,0.935,0.259,1.253
1641731,Bilal Coulibaly,WAS,33.0,59,0.175,0.15,0.515,104.5,118.3,0.07,0.358974358974359,0.257,0.687,0.048,1.05,0.05,0.69,0.018,0.933,0.041,1.294,0.048,1.025,0.0,0.0,0.013,1.091,0.238,0.803,0.249,1.116
202687,Bismack Biyombo,SAS,18.8,28,0.124,0.079,0.576,108.7,117.9,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631104,Blake Wesley,SAS,11.8,58,0.165,0.225,0.51,110.2,109.7,0.066,0.3118279569892473,0.212,0.509,0.071,0.474,0.063,1.0,0.0,0.0,0.041,1.364,0.037,0.2,0.0,0.0,0.0,0.0,0.279,0.8,0.208,1.214
1626171,Bobby Portis,MIL,25.4,49,0.234,0.126,0.542,114.1,110.8,0.131,0.2991596638655462,0.0,0.0,0.06,0.976,0.0,0.0,0.0,0.0,0.085,1.155,0.088,1.133,0.238,0.896,0.158,1.194,0.202,0.92,0.111,0.987
1641752,Bobi Klintman,DET,5.3,8,0.121,0.212,0.689,121.4,117.2,0.095,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203992,Bogdan Bogdanović,LAC,25.0,54,0.183,0.152,0.559,112.7,110.0,0.074,0.5873983739837398,0.265,0.965,0.047,1.0,0.087,1.179,0.113,0.839,0.0,0.0,0.0,0.0,0.0,0.0,0.08,1.409,0.245,0.746,0.285,0.923
1629626,Bol Bol,PHX,12.5,36,0.204,0.071,0.627,112.1,115.9,0.114,0.5081967213114754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.112,1.667,0.065,1.143,0.0,0.0,0.056,1.333,0.465,0.98,0.186,1.425
1630538,Bones Hyland,MIN,9.9,24,0.274,0.246,0.576,102.0,108.1,0.108,0.6949152542372882,0.309,1.022,0.188,1.0,0.067,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,1.13,0.161,1.042
203078,Bradley Beal,PHX,32.1,53,0.219,0.177,0.598,110.6,118.6,0.093,0.3804034582132565,0.251,0.847,0.067,0.93,0.063,1.278,0.048,0.951,0.054,1.391,0.022,1.263,0.0,0.0,0.026,1.182,0.273,1.132,0.149,1.172
1642382,Branden Carlson,OKC,7.7,32,0.185,0.077,0.581,115.1,105.8,0.101,0.6804123711340206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641764,Brandin Podziemski,GSW,26.8,64,0.177,0.194,0.557,111.6,105.1,0.114,0.4912559618441971,0.198,0.865,0.048,0.861,0.079,0.729,0.035,1.115,0.051,1.184,0.033,1.08,0.0,0.0,0.024,1.111,0.283,1.17,0.182,1.14
1630527,Brandon Boston,NOP,23.6,42,0.199,0.14,0.535,108.6,114.8,0.085,0.3674540682414698,0.223,0.743,0.079,0.568,0.047,0.682,0.036,1.176,0.036,1.529,0.028,0.923,0.0,0.0,0.023,1.364,0.0,0.0,0.0,0.0
1629634,Brandon Clarke,MEM,18.9,64,0.15,0.072,0.638,116.5,108.2,0.108,0.0447368421052631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289,1.298,0.157,1.352,0.0,0.0,0.148,1.284,0.11,0.6,0.214,1.351
1627742,Brandon Ingram,TOR,33.1,18,0.305,0.28,0.56,107.0,117.7,0.122,0.3453453453453453,0.247,0.714,0.153,0.877,0.073,0.935,0.068,0.897,0.0,0.0,0.026,1.545,0.075,0.875,0.026,0.636,0.165,1.429,0.125,0.981
1641706,Brandon Miller,CHA,34.2,27,0.27,0.182,0.54,106.9,113.8,0.1,0.5967413441955194,0.276,0.735,0.061,1.0,0.075,0.667,0.148,1.09,0.0,0.0,0.02,1.917,0.0,0.0,0.037,1.045,0.166,1.13,0.14,1.06
1630314,Brandon Williams,DAL,14.8,33,0.218,0.228,0.634,109.5,108.8,0.119,0.3191489361702128,0.243,0.855,0.118,1.167,0.051,0.846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,1.275,0.255,1.277
1630296,Braxton Key,GSW,3.6,3,0.222,0.0,0.226,90.0,120.7,-0.026,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641729,Brice Sensabaugh,UTA,20.2,71,0.208,0.117,0.612,109.9,119.5,0.087,0.6210350584307178,0.147,0.889,0.056,0.976,0.079,0.948,0.079,0.862,0.024,1.056,0.039,0.931,0.0,0.0,0.029,1.619,0.295,1.101,0.203,1.329
1642355,Bronny James,LAL,6.7,27,0.199,0.191,0.424,95.5,114.1,0.05,0.4776119402985074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201572,Brook Lopez,MIL,31.8,80,0.157,0.078,0.624,114.8,112.7,0.087,0.4819121447028424,0.0,0.0,0.022,0.8,0.0,0.0,0.0,0.0,0.129,1.534,0.067,1.525,0.111,0.971,0.242,1.203,0.285,1.092,0.069,1.19
1628971,Bruce Brown,NOP,22.5,41,0.169,0.133,0.504,104.8,116.8,0.078,0.2621359223300971,0.211,0.489,0.056,1.0,0.0,0.0,0.067,0.909,0.141,1.217,0.0,0.0,0.0,0.0,0.0,0.0,0.209,0.735,0.209,1.147
1628981,Bruno Fernando,TOR,8.6,17,0.182,0.194,0.552,103.9,110.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631121,Bryce McGowens,POR,2.5,13,0.244,0.105,0.391,89.9,97.1,0.0,0.2857142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1642267,Bub Carrington,WAS,30.0,82,0.154,0.213,0.514,102.8,118.0,0.071,0.5441176470588235,0.295,0.849,0.051,0.681,0.11,0.901,0.018,1.059,0.034,1.0,0.013,0.583,0.0,0.0,0.0,0.0,0.227,0.923,0.2,1.011
1627741,Buddy Hield,GSW,22.7,82,0.196,0.106,0.56,112.3,110.1,0.085,0.6984732824427481,0.06,0.889,0.023,0.524,0.083,0.865,0.189,1.006,0.033,1.233,0.023,1.143,0.0,0.0,0.017,0.733,0.272,1.07,0.253,1.154
203468,CJ McCollum,NOP,32.7,56,0.266,0.192,0.55,112.3,119.4,0.097,0.459,0.266,0.924,0.066,0.936,0.094,0.883,0.097,1.035,0.015,1.389,0.012,1.429,0.0,0.0,0.014,0.5,0.21,1.024,0.185,1.169
1630595,Cade Cunningham,DET,35.0,70,0.323,0.409,0.565,115.0,112.2,0.152,0.2868908716540837,0.407,0.927,0.111,0.882,0.104,1.04,0.013,1.2,0.011,1.318,0.017,0.75,0.055,1.0,0.0,0.0,0.067,1.209,0.161,0.971
1631216,Caleb Houstan,ORL,13.6,58,0.115,0.066,0.605,104.2,108.2,0.061,0.8421052631578947,0.0,0.0,0.0,0.0,0.0,0.0,0.081,0.765,0.047,1.3,0.0,0.0,0.0,0.0,0.076,1.063,0.502,1.226,0.18,1.289
1628997,Caleb Martin,DAL,27.1,45,0.143,0.116,0.513,106.5,112.8,0.063,0.3388157894736842,0.165,0.863,0.097,0.8,0.0,0.0,0.0,0.0,0.049,1.067,0.049,0.933,0.0,0.0,0.0,0.0,0.34,1.076,0.197,1.049
1642353,Cam Christie,LAC,4.5,13,0.192,0.167,0.349,97.6,105.6,0.07,0.5416666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629629,Cam Reddish,LAL,17.9,33,0.084,0.049,0.498,107.6,115.9,0.04,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.128,0.667,0.0,0.0,0.0,0.0,0.0,0.0,0.419,0.837,0.248,1.241
1642285,Cam Spencer,MEM,10.1,25,0.148,0.182,0.587,116.4,109.6,0.087,0.6341463414634146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.104,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.281,0.852,0.313,1.267
1630560,Cam Thomas,BKN,31.2,25,0.328,0.217,0.575,114.9,120.6,0.122,0.4295154185022026,0.304,1.028,0.119,1.13,0.187,1.0,0.055,0.875,0.017,1.3,0.019,0.727,0.0,0.0,0.0,0.0,0.14,1.16,0.116,1.075
1641715,Cam Whitmore,HOU,16.2,51,0.231,0.09,0.549,113.4,112.3,0.108,0.4540942928039702,0.138,0.716,0.076,0.676,0.072,1.057,0.0,0.0,0.048,1.217,0.06,1.207,0.0,0.0,0.0,0.0,0.271,0.924,0.283,1.175
1629661,Cameron Johnson,BKN,31.6,57,0.224,0.179,0.632,110.9,116.7,0.124,0.5461847389558233,0.145,0.912,0.049,1.087,0.15,0.979,0.102,1.146,0.037,1.457,0.035,0.939,0.0,0.0,0.015,0.929,0.219,1.194,0.202,1.332
1626166,Cameron Payne,NYK,15.1,72,0.2,0.251,0.532,116.6,107.5,0.089,0.5739910313901345,0.384,0.985,0.042,0.864,0.05,0.308,0.025,0.769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.263,1.022,0.18,1.255
1627747,Caris LeVert,ATL,24.9,64,0.191,0.178,0.582,120.5,113.4,0.094,0.4741235392320534,0.217,0.917,0.073,0.962,0.047,0.944,0.065,0.87,0.049,1.263,0.0,0.0,0.0,0.0,0.0,0.0,0.264,1.118,0.24,1.161
1641717,Cason Wallace,OKC,27.6,68,0.124,0.117,0.562,117.2,107.1,0.075,0.4253578732106339,0.148,0.843,0.048,0.667,0.057,1.063,0.023,0.769,0.077,1.605,0.018,0.6,0.0,0.0,0.027,1.2,0.317,1.023,0.247,1.08
1629646,Charles Bassey,SAS,10.4,36,0.164,0.072,0.597,101.6,117.5,0.113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.255,1.205,0.222,0.794,0.0,0.0,0.248,1.237,0.0,0.0,0.098,1.333
1631096,Chet Holmgren,OKC,27.4,32,0.214,0.091,0.599,121.7,105.6,0.122,0.3401759530791788,0.026,0.833,0.055,0.92,0.0,0.0,0.092,0.69,0.094,1.209,0.088,1.375,0.044,0.55,0.121,1.182,0.221,1.129,0.2,1.088
1628449,Chris Boucher,TOR,17.2,50,0.208,0.057,0.615,113.3,113.5,0.126,0.5216216216216216,0.0,0.0,0.0,0.0,0.032,0.929,0.0,0.0,0.119,1.327,0.126,1.255,0.0,0.0,0.055,0.958,0.381,1.246,0.203,1.09
1630537,Chris Duarte,CHI,4.4,17,0.151,0.173,0.61,105.2,102.4,0.127,0.5769230769230769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1641753,Chris Livingston,MIL,5.0,21,0.15,0.078,0.441,89.6,102.2,0.099,0.2962962962962963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101108,Chris Paul,SAS,28.0,82,0.137,0.342,0.58,114.2,115.0,0.102,0.6363636363636364,0.389,0.938,0.125,0.86,0.04,1.367,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.195,1.152,0.137,0.794
1631128,Christian Braun,DEN,33.9,79,0.155,0.096,0.665,122.7,114.5,0.096,0.2728380024360536,0.068,1.015,0.018,1.333,0.045,0.956,0.0,0.0,0.135,1.425,0.043,1.233,0.0,0.0,0.037,1.324,0.23,1.114,0.367,1.352
1631132,Christian Koloko,LAL,9.2,37,0.104,0.068,0.624,104.7,106.0,0.082,0.0606060606060606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1629643,Chuma Okeke,CLE,21.9,9,0.093,0.101,0.641,115.8,122.1,0.089,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203991,Clint Capela,ATL,21.4,55,0.16,0.073,0.564,108.7,111.5,0.117,0.0025641025641025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.261,1.19,0.247,0.798,0.046,1.0,0.243,1.06,0.0,0.0,0.12,1.431
1629632,Coby White,CHI,33.1,74,0.237,0.197,0.601,111.5,113.9,0.103,0.5209634255129348,0.286,0.912,0.068,0.907,0.036,1.02,0.032,1.022,0.008,1.5,0.0,0.0,0.0,0.0,0.007,0.8,0.228,1.056,0.289,1.285
1628998,Cody Martin,PHX,22.1,53,0.142,0.128,0.509,108.1,111.3,0.08,0.4646153846153846,0.165,0.745,0.06,0.75,0.033,0.818,0.036,0.583,0.051,1.412,0.03,0.9,0.0,0.0,0.039,1.615,0.285,0.747,0.246,1.22
1642262,Cody Williams,UTA,21.2,50,0.122,0.078,0.419,103.0,118.5,0.021,0.5252918287937743,0.091,0.621,0.038,0.667,0.047,0.6,0.069,0.773,0.035,1.636,0.0,0.0,0.0,0.0,0.0,0.0,0.418,0.669,0.211,0.851
1641732,Colby Jones,WAS,13.2,39,0.138,0.123,0.544,104.4,114.8,0.078,0.3798449612403101,0.156,0.714,0.0,0.0,0.081,0.909,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394,1.154,0.0,0.0
1630175,Cole Anthony,MEM,18.4,67,0.238,0.253,0.531,107.7,109.0,0.105,0.4014732965009208,0.326,0.736,0.079,0.927,0.049,1.029,0.017,0.833,0.014,1.2,0.023,1.188,0.0,0.0,0.019,1.308,0.208,1.028,0.203,1.064
1631306,Cole Swider,IND,17.0,10,0.155,0.022,0.465,114.2,100.5,0.046,0.746031746031746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1630658,Colin Castleton,TOR,16.6,26,0.125,0.092,0.536,106.1,108.2,0.074,0.1632653061224489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1631221,Collin Gillespie,PHX,14.0,33,0.17,0.235,0.578,115.6,118.4,0.105,0.569620253164557,0.222,1.39,0.07,0.923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.373,1.101,0.135,1.04
1629012,Collin Sexton,UTA,27.9,63,0.264,0.246,0.593,110.4,117.9,0.106,0.3125720876585928,0.274,0.932,0.122,0.863,0.085,1.247,0.041,0.745,0.036,1.049,0.033,0.892,0.0,0.0,0.0,0.0,0.168,1.209,0.183,1.12
1630557,Corey Kispert,WAS,26.3,61,0.169,0.094,0.584,108.7,117.1,0.074,0.584070796460177,0.086,0.596,0.0,0.0,0.092,1.131,0.133,0.909,0.066,1.477,0.03,1.6,0.0,0.0,0.063,1.0,0.289,0.974,0.191,1.315
