PLAYER_ID,PLAYER_NAME,Archetype_Name,Cluster,DEFLECTIONS_PER_75,STL_PER_75,BLK_PER_75,DREB_PCT,VERSATILITY_RATING,MATCHUP_DIFFICULTY,dPG_PCT,dSG_PCT,dSF_PCT,dPF_PCT,dC_PCT
203952,Andrew Wiggins,"High High Difficulty, Versatile, Steals",7,1.782410423452769,70.35830618892508,58.63192182410424,0.095,1.5551658245425095,0.2183834435813685,0.1336242783557031,0.3143144036084502,0.2043385575348356,0.2161364696840776,0.1315862908169333
1629014,Anfernee Simons,Guards SF (),2,1.332110091743119,66.05504587155963,5.504587155963303,0.069,1.4967779552766032,0.181113092678932,0.178999972081856,0.3447295197148626,0.2625236140968015,0.1347720483542254,0.0789748457522543
1641710,Anthony Black,Point of Attack Stopper,0,3.4958677685950414,127.93388429752066,71.40495867768595,0.1,1.505947214649005,0.2007161584991793,0.2890778907210338,0.309370637788586,0.1939131018549598,0.1245830217812522,0.0830553478541681
203076,Anthony Davis,Anchor Big / Rim Protector,4,2.3065868263473055,63.59281437125749,118.562874251497,0.254,1.3191675594033043,0.1938727462066347,0.069194577910078,0.1029353005224305,0.1137959624009829,0.1888691326454165,0.525205026521092
1630162,Anthony Edwards,"High Steals, Versatile, Disruptor",3,2.1421487603305787,90.24793388429752,50.57851239669422,0.131,1.5504042368622917,0.1940653997783712,0.1551504906431688,0.27470075668674,0.2824637031007222,0.1787453319825667,0.1089397175868021
1630264,Anthony Gill,Versatile,6,1.707216494845361,33.402061855670105,7.422680412371134,0.111,1.5682293035217676,0.1764032415831378,0.1013809859377136,0.1981131083227279,0.2047498343447942,0.2616300472248809,0.2341260241698833
1641810,Antonio Reeves,Guards SF (),2,1.7714285714285716,40.0,7.6190476190476195,0.07,1.477199275926892,0.1786022092524813,0.2196788340422725,0.3266132489201042,0.2674448511227619,0.1312559765225706,0.0550070893922907
1630574,Ariel Hukporti,Guards C (High Rebounding),1,2.012903225806451,3.8709677419354835,58.064516129032256,0.151,1.3261158934824442,0.1631531829058476,0.0530978701524709,0.0585559752407696,0.1663931022208159,0.2576977079913777,0.4642553443945655
1641709,Ausar Thompson,Point of Attack Stopper,0,5.728000000000001,156.79999999999998,64.0,0.139,1.587679045926801,0.2171524914048812,0.2125770257900746,0.2772456615489144,0.1834118139239351,0.1692286883518447,0.1575368103852312
1630559,Austin Reaves,"High High Difficulty, Versatile, Steals",7,1.9392550143266476,83.55300859598854,22.693409742120345,0.101,1.542522422388498,0.1988656213117518,0.2201618614061709,0.2956718934412409,0.2489849940988029,0.1255724161186983,0.1096088349350868
1630245,Ayo Dosunmu,"High High Difficulty, Versatile, Steals",7,1.805940594059406,51.08910891089109,21.386138613861384,0.09,1.5041763048915415,0.2156442261633545,0.2784631920834647,0.314126155176241,0.2040558223219188,0.1235761101959272,0.0797787202224481
1628389,Bam Adebayo,Anchor Big / Rim Protector,4,3.211661807580175,102.85714285714286,55.62682215743441,0.214,1.29805111433814,0.1980751654814977,0.0532226025402946,0.083894104782302,0.1292130651120356,0.2134646616930552,0.5202055658723124
1631248,Baylor Scheierman,Guards SF (),2,3.8297872340425534,43.40425531914894,5.1063829787234045,0.117,1.5348915359322717,0.1750327411622384,0.1316143196379766,0.3005510999596756,0.2661185536986424,0.1999529548814911,0.1017630718222142
1641767,Ben Sheppard,"High High Difficulty, Versatile, Steals",7,2.2082474226804125,70.51546391752578,25.979381443298973,0.106,1.4582040149998343,0.2058898134166816,0.241467183369763,0.3433893329672766,0.2540750205026943,0.1020699801836619,0.058998482976604
1627732,Ben Simmons,"High Steals, Versatile, Disruptor",3,3.323076923076923,61.900452488687776,37.466063348416284,0.184,1.5450387560279166,0.192776617081411,0.0937479627094334,0.1664423250231052,0.2209477571587993,0.2112492953371452,0.3076126597715166
1631097,Bennedict Mathurin,Guards SF (),2,1.517056856187291,56.58862876254181,28.896321070234116,0.133,1.5194817897457904,0.1978958925787523,0.1672111369636576,0.3145021034571905,0.2670803074102799,0.1714670145009283,0.0797394376679436
1641731,Bilal Coulibaly,"High High Difficulty, Versatile, Steals",7,2.825454545454545,85.0909090909091,44.72727272727273,0.098,1.5751185244914916,0.2268359797930206,0.2493766069329061,0.2440772275266261,0.2310645701710186,0.1406413519554516,0.1348402434139976
202687,Bismack Biyombo,Anchor Big / Rim Protector,4,2.0492307692307694,29.538461538461537,42.46153846153846,0.207,1.1045848768633264,0.1698157307761189,0.0452044089155175,0.0881294671203659,0.1076748994643525,0.102937106201462,0.6560541182983018
1631104,Blake Wesley,Guards PG (High Disruptor),5,3.678832116788321,97.22627737226277,15.766423357664234,0.062,1.431022567454116,0.1945084996663229,0.3385306072923618,0.3304313535157435,0.1744524661772735,0.0980525389795547,0.0585330340350664
1626171,Bobby Portis,Guards C (High Rebounding),1,2.2251968503937007,49.60629921259842,36.8503937007874,0.235,1.4238938693746377,0.1855264129102546,0.0605542693721912,0.0861194334740569,0.1826603568023968,0.3235189976848699,0.347146942666485
203992,Bogdan Bogdanović,Guards SF (),2,2.7216,59.04,15.84,0.098,1.507950166343166,0.1779715513534064,0.1483449363341165,0.3557000130884342,0.2538345995874027,0.136808416486441,0.1053120345036055
1629626,Bol Bol,Versatile,6,1.002857142857143,23.142857142857146,64.28571428571429,0.168,1.4705599943462213,0.1731992734413353,0.058821796759941,0.1602454590083456,0.164300441826215,0.368433971526755,0.2481983308787432
1630538,Bones Hyland,Guards PG (High Disruptor),5,4.003738317757009,60.56074766355141,13.457943925233646,0.083,1.4995044158822053,0.1780198002172326,0.2539840814800306,0.2952404693648617,0.2614625807945015,0.1179822296611527,0.0713306386994533
203078,Bradley Beal,"High High Difficulty, Versatile, Steals",7,2.7140186915887847,65.04672897196262,31.401869158878505,0.083,1.5086388861273246,0.2167293581065358,0.261752705798398,0.3277984910616865,0.1999679389391926,0.1246011759169722,0.0858796882837507
